source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2901,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹1096 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹1096 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,,1315,1335,1076,876,A,SP=CP×(100+20)/100=1096×120/100=₹1315।,pending_review,,49d068fd11bd5c86
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2902,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹246 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹246 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,,319,349,216,172,A,SP=CP×(100+30)/100=246×130/100=₹319।,pending_review,,44db883006327696
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2903,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹1343 है। 10% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹1343 है। 10% लाभ पर विक्रय मूल्य कितना होगा?,,1477,1487,1333,1208,A,SP=CP×(100+10)/100=1343×110/100=₹1477।,pending_review,,1b8afc11611bfc92
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2904,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹513 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹513 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,,615,635,493,410,A,SP=CP×(100+20)/100=513×120/100=₹615।,pending_review,,9f2a2ee370934ad8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2905,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹622 है। 15% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹622 है। 15% लाभ पर विक्रय मूल्य कितना होगा?,,715,730,607,528,A,SP=CP×(100+15)/100=622×115/100=₹715।,pending_review,,fb642ff146b15c87
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2906,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹510 है। 15% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹510 है। 15% लाभ पर विक्रय मूल्य कितना होगा?,,586,601,495,433,A,SP=CP×(100+15)/100=510×115/100=₹586।,pending_review,,ab45ac1fe5ca1420
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2907,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹993 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹993 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,,1290,1320,963,695,A,SP=CP×(100+30)/100=993×130/100=₹1290।,pending_review,,e4f78de4184ac732
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2908,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹789 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹789 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,,986,1011,764,591,A,SP=CP×(100+25)/100=789×125/100=₹986।,pending_review,,054ea7b983d20a06
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2909,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹208 है। 10% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹208 है। 10% लाभ पर विक्रय मूल्य कितना होगा?,,228,238,198,187,A,SP=CP×(100+10)/100=208×110/100=₹228।,pending_review,,3b60b6837ca29c34
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2910,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹864 है। 5% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹864 है। 5% लाभ पर विक्रय मूल्य कितना होगा?,,907,912,859,820,A,SP=CP×(100+5)/100=864×105/100=₹907।,pending_review,,33eda60db156193b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2911,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹1494 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹1494 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,,1867,1892,1469,1120,A,SP=CP×(100+25)/100=1494×125/100=₹1867।,pending_review,,389aa5eb743f9623
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2912,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹162 है। 5% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹162 है। 5% लाभ पर विक्रय मूल्य कितना होगा?,,170,175,157,153,A,SP=CP×(100+5)/100=162×105/100=₹170।,pending_review,,8812ca1070bb546e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2913,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹371 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹371 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,,482,512,341,259,A,SP=CP×(100+30)/100=371×130/100=₹482।,pending_review,,c1f49d5ffcbb7ed0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2914,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹731 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹731 है। 20% लाभ पर विक्रय मूल्य कितना होगा?,,877,897,711,584,A,SP=CP×(100+20)/100=731×120/100=₹877।,pending_review,,c8ebbcc2495fadee
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2915,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹482 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹482 है। 30% लाभ पर विक्रय मूल्य कितना होगा?,,626,656,452,337,A,SP=CP×(100+30)/100=482×130/100=₹626।,pending_review,,e6c00806dc74a7b8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,2916,IBPS RRB Prelims,Profit & Loss,Profit & Loss,,Moderate,Hindi,क्रय मूल्य ₹521 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,क्रय मूल्य ₹521 है। 25% लाभ पर विक्रय मूल्य कितना होगा?,,651,676,496,390,A,SP=CP×(100+25)/100=521×125/100=₹651।,pending_review,,571fc7a27f38f4ec
